Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth
04edef2dc0d775156e4e0c2e3e28eb125ae44fcb16f85655c2eab2eaa9d68647,16266995,1727137809,0.236,601059,4,15
eeea5d91c7cc5cf6f17f1fcfbc05c574aa1c91ba3f58ab0efb4c2f0c75210e7e,16331336,1727332208,0.239,595519,4,13
77faac68bfac410f94dcb9712fb1600263f3826d4ae8e74838a0c011385336d4,16792961,1728856993,0.192,559507,1,1
0f09f1986b917c4e6057e28b6e437dce9b26d53878f73aec1be0b65e6aaeed14,16250914,1727089208,0.287,582152,4,8
99e90a11127cf8be64e5ea20ee30a1ca5701ced5f2bf01cbb241c4348cc32241,16660322,1728401402,0.472,642974,4,2
013739cb8d527240d9f31c4f94a28d8d3b3f5f659f5f0d4dcbc5ed03d0b8797b,16661370,1728405001,0.56,602505,4,13
eb4e0d700f6f19d25ca8ee0f5713caf4def369b9e2a079de4c73ade7a0a821fd,16355739,1727406008,0.192,615080,4,15
c80b93cea75463f2f3b808a1ff9ed34c39c8e5a1d53fe006d5caa32d32088f34,16359310,1727416806,0.14,591450,4,14
404e6c1495cba75403800597d41cac23aa90b0d77c1eb180e489c6216f477c4d,16364072,1727431207,0.365,594072,4,15
e190bde131f7dc2ad88a3e3050b42fa2e172665723d15dbf0a58ffb71012054a,16253299,1727096412,0.294,591322,4,14
a9f19b12c5702b91716f5daa3f57cc454c6d38484f435ed6f91b94aa67a3ff72,16373602,1727460008,0.165,594164,4,15
1a7d2be61d7a2e3ff5a269d78c212a7195d77a5b9d90e41d2ba284eacbbfdb0f,16456451,1727710208,0.339,649968,4,2
45843792d992e4dcd311c26fcba8150e1e2351524b31e6d7f7356b92255e8d50,16245553,1727073008,0.286,599939,4,12
108626d57b5e589d6daff779a6ce12123f63788c66861cde480d57e81bd0d3e1,16707449,1728561602,0.169,629021,4,2
67542240b20361dfe96039cd6b86dc0106eebfb500c69e92b957d75ba8dc6cfb,16896721,1729209602,0.207,619246,4,2
b079bac18e137e88fa41aba06e370b24c568b6e9175829c0f4a4657301fb4c64,16411725,1727575206,0.26,605423,4,14
8eb3bc544fc8a52b3f3cc6f3e60acfdcc8cb4bc2a4de3dd30f0cb1ec9d1dec56,16535487,1727978401,0.172,628997,4,2
17358c5d671a658635a2b9d78983b83204273a082bfa06b5823df7f203a51fac,16701137,1728540003,0.154,636043,4,2
826f9bec756c8b0b04cfdcd4399453a7dc15b09008cce228a79828661e458662,16540325,1727994745,0.0703,628929,4,2
829a52626be45262ef2f8bea7e07944140fc2ba2f55ab3d5b22699bff0fc6228,16517807,1727917221,0.0807,623433,4,2
643bf8dc1965c16d04d481d45915d9f9237e4e0bcc2e0be79e419e8dd62e2884,16188905,1726902008,0.128,636019,4,2
e4ccaa629580c7e5861df0d5d095492c746b8af5f6fdd46178d3d28f6dd528be,16647669,1728358214,0.129,629033,4,2
d713c643f9307b497ef739f8fc2ca8cf28ccc9de82157f5d09bc00f510df5e5a,16328957,1727325009,0.161,597272,4,11
2ebac6cf4ec1e321b5d85ec335e7a8da5000e1f921c45987c34f853631ec9215,16589683,1728162002,0.0585,622078,4,2
60f9fa8f8b1e9c023647f95f1de1a99aa8242651a28b9c0cabd84d3d5a023af2,16695311,1728520304,0.106,629045,4,2
0f88bdc55194aa49f856f6cf35219f09934bf0a5e8e8fd8d645ff0a11d494938,16528782,1727954999,0.0776,628929,4,2
75c3bd3d5f5288be0eb9331dc74e5256017466d41d833bac08a187af29378341,16238807,1727052636,0.0951,490793,1,14
73771b15323075d97e3f9996937152d848e80f38167aa47dddb4906861c1edc9,16539930,1727993445,0.0696,622022,4,2
8ab13679049e8418003853ff81b684b4caebb7de71cf29a4a56bdfbfeee6d168,16252106,1727092808,0.244,609644,4,13
263a5f8077d8da54c829a4ec7a6aa803f7ef521c682b8566b8025e11b2dd41c2,16684271,1728482797,0.366,642890,4,2
5131c9c353281f5dd5bd36cc1d4b56ce575a5c6c5ff8d7a5e16c28c72149f8ac,16417683,1727593206,0.0814,601039,4,15
7ed1d4212690b0edf6975dc6e59580ed67969fd78a655cdba9e3a5a477f4aba8,16671459,1728439199,0.314,622114,4,2
fa0d97b71b9a70c279e2a5f34a188beecef210669bb6426590e2a43722eed3b1,16537734,1727985937,0.181,628941,4,2
6d91ff603e648a34b09083aca23d20389dd3b0eac61314a9e8a6f6d606a2ead7,16722129,1728611721,0.456,559415,1,1
ea06ed0dab8034b2e071fe150fb4c998472742eae9e5d90707aa827b757ffa5f,16678392,1728462602,0.193,592929,4,12
d8a098795fba00cf8a4345ca2af535b4eaff81bacb4c7b3795f61acf443260d5,16181752,1726880408,0.203,629077,4,2
9241fb0f9c3549428bfd462e754910104b128365b453494988dc6a8135e0394e,16172830,1726853409,0.278,629021,4,2
75cf4b63c58e6610c8aeedadfa1d83378c2391a19e8d3490741e6e0745087b1a,16563553,1728073800,0.078,621950,4,2
b1cc791cef1a7e5733002b6b2650d0f54140026b08fee5c440d1a613d18ba9ce,16713910,1728583793,0.355,566333,1,1
c3e685be81bc3afd5f5421fb21bcc741f764ddec544aed68719512cf871fd443,16463010,1727730010,0.294,636111,4,2
a2c7bd4ca8a63870011531e39cb845ea72da5ed14f825129fe47d7b06efb730a,16751623,1728712800,0.118,650028,4,2
aa477e4e912b3399c68f60af82754e1589100054756242afa6968a8fc8e6b667,16176399,1726864210,0.294,642926,4,2
869e6fb3ad991eff7f71a951dfd82be2351820adb2979a2a48481b957cf9ce96,16835105,1728999863,0.398,559391,1,1
399ced61b01b41e4ce8e28c31f7bc57027d4ca26905ba5938824d3e00a4a5f09,16311679,1727272808,0.329,594164,4,15
288004432e36f975a972982a94032ed7163d93b722b2a3f1cef359074d80a612,16224659,1727010010,0.132,642926,4,2
df79690e2abe4cf9e003a7253d9fdef22ebf9ef35bb6630595f51c4bc401c9f2,16486630,1727809201,1,621930,4,2
47646c5f757cfa25a7722e04b89a4f42053ad9f206ef2ab0450678bf31d38871,16877632,1729144803,0.122,643006,4,2
0f540e7006f8963bf6ce4fff55e3ba9c66cea10948d976fd9d9bafe913bef03e,16434970,1727645408,0.0949,635972,4,2
c5ceab6a7412a28ab58278a5a4bc57b386790a0cadd5646515762a0868fb9e5c,16610546,1728232202,0.319,622034,4,2
b5f234789ee6f6d3012946e01bc1cef5ebf36b41a922206e6f9b0d41d871000d,16642922,1728342009,0.147,629033,4,2
76b5d5eab211a09c0502d955def56e5b200cb06f97e6a3bc6b31cc774118ae4b,16401602,1727544607,0.0872,594633,4,10
a9a46dcbcfa69f5ed63cadf1299e9abcdc0649792134b3c7202dad37b8118920,16574784,1728111602,0.0477,635915,4,2
cd32fa87c1d7646ed179a660d3e3f03fd5effd0aea3781405a1a6c0691c44259,16839521,1729015533,0.22,643042,4,2
0b473b44cac47be8f9ff33dbb0c289be9f395c4dc813c462fa70003be4a6849a,16341984,1727364406,0.384,497069,1,13
f66a47e182c1883c7b35cdb109042741cf4f133f058d86298e0caeca717e1463,16624897,1728280802,0.093,621998,4,2
98f0bea3d82f94fe5e10e946e901c92774c21770ba3c2a92d91ffd7bdda4eb92,16546712,1728016202,0.0657,628961,4,2
b3b9791dd561dd58a2054da0fac97129f5e19802025d2ed82e14143fa8d84ba0,16883689,1729165401,0.31,559507,1,1
7ee5a9e6272e814934b040ba8b7e900202fa28c2796f2182b373959453e0895b,16172236,1726851609,0.279,643074,4,2
30f97771ba359bed32728ba17a12317a8a4eab0fdfcb10cad5dda36854d6b945,16320612,1727299808,0.265,591366,4,14
b19a8a44ac48f1b1499b7a8b3336854f01bb1b1812cd23755ad2105386050554,16485033,1727803803,1,642982,4,2
714156fd3af4b63e2d755aa7bdd0b2fcc7ac9e34d5fab855e52a66df2e70dc7a,16947960,1729382400,0.0909,631886,4,2
076f66430bac6b61a96be503bdfbb30094daaab4d4d4a3d597ee330a127c9f79,16622740,1728273600,0.0968,629021,4,2
763a8727ff9903b28a4471178373013e8bcf0c8c6b0eaa4ce20f4afbae9f2e84,16898784,1729216608,0.192,535595,1,1
7a78d4436e5eec2862d8e4c5728e59dc6216aaaa0e9020c60478f39a5aaa0ab6,16782216,1728821117,0.163,629125,4,2
6c86b9fe92046a813e1cc82c12ae201c5d11675f062c45240e3a20cf9bcabb31,16378954,1727476207,0.122,607965,4,15
8a1171e5fe4d23a9348fe39c00d9e0f4a3fe42e0705ebc16b4972d9ba93d3f82,16309295,1727265607,0.325,607953,4,15
ccaeae5bac0f8249af632aaf6309498f11a8cbf472d15e39f2184478d48677ef,16174614,1726858807,0.228,636075,4,2
717f0f16ff49826c7c80aaccde78b4ba8379dc962006d56525ddadb4dbc0dd74,16586991,1728153003,0.148,629077,4,2
dc72a0654b2b5ae17951b374c3d440f5bf9fd3d0fc816a224f19f479aef9ce99,16612163,1728237602,0.0901,635996,4,2
