Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth,Chain,Timestamp_Rounded,timestamp,ETH Price (USD),Gas Price (ETH),Total Cost (ETH),Total Cost (USD)
8ed39b7e7b19a5a0034baff1020a0e566d52faa5ae7579881c94ca499076f4f0,6410904,2024-10-09 03:05:14,0.125,1491004,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00018637550000000003,0.45829159728720015
80f0066a7274625575e9bca3d595e87c2e04679d2beb1ba8e8f36360884d592c,6410905,2024-10-09 03:05:18,0.125,1493176,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00018664700000000002,0.4589592074004579
96bdd9323c1685e15153b440d7dfbfc175e85550d075816c74abd6f22b32979b,6410906,2024-10-09 03:05:22,0.125,1492031,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.000186503875,0.45860726744664565
324b66ffd639732a94bc11cac54bfdfab5aadec084c206ffed18405d63c89f33,6410908,2024-10-09 03:05:33,0.125,1735415,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00021692687500000002,0.5334164846681608
678cace11051043680afc0ce6ae4bb4dd9d063283b72b8f0f345088a347898a8,6410916,2024-10-09 03:05:55,0.125,1651444,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00020643050000000002,0.5076062227803299
4d5840fd3318152bb07df53c076d37dce80ea67f78ab5b1baca269f80489c3cc,6410918,2024-10-09 03:05:59,0.125,1649242,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00020615525000000002,0.5069293915329111
eb189114433118b2a5b24523b34d7aab84a22cc2debe92fa4f988d9bce2bfc02,6410922,2024-10-09 03:06:51,0.125,1320446,2,11,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00016505575,0.4058669906126974
13494873ad35cc7cfd41dc37487a056835e4c1f5a3132d1609b7b63f82a1282e,6410929,2024-10-09 03:07:05,0.125,1496111,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.000187013875,0.4598613416925442
691801679cbd924691a880f1a43ff0339d50c3d685cb65d8fa58b1a5be5af0d5,6410930,2024-10-09 03:07:12,0.125,1650790,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00020634875,0.5074052020556196
df8c0b6da660e83d51dae3ea4719fc4a152792ecca79f7608549146a509278fd,6410931,2024-10-09 03:07:28,0.125,1644670,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00020558375000000003,0.5055240906867717
8d62815d06f4cccce03bf96170dd45b223ad655073964f426c188b14d543d5f7,6410932,2024-10-09 03:07:33,0.125,1491268,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.0001864085,0.4583727432678171
f589a42b3a9b839d010977fedb0ad487064254d8baa1cd5c473e029374f87f86,6410935,2024-10-09 03:07:50,0.125,1571828,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00019647850000000002,0.48313456220154016
e06a0c2f488c93198093a35c91c05df2060b2f1a9bf0e7585071ea8474c8d00b,6410938,2024-10-09 03:07:58,0.125,1575749,2,1,zkLink,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,1.25e-10,0.00019696862500000003,0.4843397644363854
36678928072adf7ab08639092dd8e00e9520c50a1012d2ee22c48405a1d715fe,10505589,2024-10-09 03:08:24,0.240000007,502822,1,11,Linea,2024-10-09,2024-10-09 02:08:57.836,2458.969109605072,2.40000007e-10,0.000120677283519754,0.29674171240612834
2a2528e7e1c09e01d48042d178df33182c9ad9343f4e174927aa6739004ac2d5,10505734,2024-10-09 03:13:18,0.128310236,495859,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.28310236e-10,6.3623785312724e-05,0.15576451325244564
748d21acf8776e3a00d6aed2e5faf28015098708dd57a6bac762bb441e5fc05f,10505753,2024-10-09 03:13:56,0.142788851,495847,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.42788851e-10,7.0801423401797e-05,0.17333689279181702
f2dc74158c21c2d9012a86ca968b18f17c7c9bf8e5169b862259a2d96ccd5759,10505778,2024-10-09 03:14:46,0.129148322,481942,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.2914832200000001e-10,6.224200060132401e-05,0.15238161137175785
d28f2ac9294688a125115fbca738460d6d0d16f4b6557a2297943a156e7348a0,10506053,2024-10-09 03:23:56,0.147800697,486846,1,8,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.4780069700000003e-10,7.195617813166201e-05,0.17616397715247376
845ceb73f7862549fba961cc9624ea835f6fcb68aa74f9beac5480d32f95e254,10506090,2024-10-09 03:25:10,0.240000007,487425,1,9,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.40000007e-10,0.000116982003411975,0.2863967418976895
1aad73be9a84fc7e2b8d3031d60cc84a4e31184b7c696195b5002ecea0064c73,10506129,2024-10-09 03:26:28,0.240000007,494455,1,9,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.40000007e-10,0.000118669203461185,0.2905273652664965
638f48e50daf6b9f7e772d9be2f905d6bbc069cd7c266d73ab124218ccde1c99,10506170,2024-10-09 03:27:50,0.240000007,495089,1,10,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.40000007e-10,0.000118821363465623,0.29089988521184834
6fc0a2e0c61c14ed14e64695dfa3f7e2fd4cf326a610490fbe66ef13936a7597,16673057,2024-10-09 03:30:01,0.213,622034,4,2,Polygon,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.1300000000000001e-10,0.000132493242,0.3243715419937641
7721b8e7257959f9f68e057b0922990d82a2cbb9d49ffa9ea35a2569c3a741d7,10506236,2024-10-09 03:30:02,0.240000007,950803,15,4,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.40000007e-10,0.000228192726655621,0.5586641665621354
585dd30fa3cc9c144c87d67850dd2a4496190ee1d85bbd2588873e2b417c799a,10506345,2024-10-09 03:33:40,0.240000007,495226,1,10,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.40000007e-10,0.000118854243466582,0.29098038242401425
8a34f5ced16abd2f49aa7ab7aa2254fb8a564f4eaa592e47dea6c80faa795af9,10506413,2024-10-09 03:35:57,0.240000007,481068,1,10,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,2.40000007e-10,0.000115456323367476,0.2826615537390115
5523d06d8e92004a66f8a63a69e2974097e553e3f96cb403f886290091b9795b,10506497,2024-10-09 03:38:46,0.17386691,481758,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.7386691000000003e-10,8.376177482778001e-05,0.20506658038469205
a202bcedaf3f2705358308b84e30e3a413990ce6313e422ffc66d85c13e3e205,10506503,2024-10-09 03:38:58,0.143689654,509820,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.4368965400000002e-10,7.325585940228001e-05,0.17934587240605035
c3648e62591b31bac999a9a7b5da256d2d863717e22c69667507b402090b53e8,6411369,2024-10-09 03:43:41,0.125,1509737,1,11,zkLink,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.25e-10,0.00018871712500000002,0.46201952577234046
33e067647def6d27ae2da91ce230b3bf61d7fbf2440747b5999cb5db55b58f41,10506646,2024-10-09 03:43:45,0.129567366,495916,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.29567366e-10,6.425452987725599e-05,0.15730870965003568
d037df96b99291d70aa56eca4502600ab5e0c501ac1ed6da748f86c987c8cc9a,10506804,2024-10-09 03:49:03,0.133203521,509820,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.33203521e-10,6.790981907622e-05,0.16625763244793287
199cac0c9bf99c6027d779dc2797574137eddc9c979ee78ab9c81e55a512bcda,10506892,2024-10-09 03:51:59,0.129148322,488801,1,11,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.2914832200000001e-10,6.3127828941922e-05,0.15455030692516236
84759e528b196f30bf1173a77557fe14470828ac802777550a8fbf5cf2cac69a,10506936,2024-10-09 03:53:27,0.129148322,496421,1,12,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.2914832200000001e-10,6.4111939155562e-05,0.15695961733731317
ac43c35201dfc79f76c7a6170ab3e020a34b2a0559a467f4d9dfdcdc913a2f37,10506955,2024-10-09 03:54:05,0.129148322,482436,1,12,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.2914832200000001e-10,6.2305799872392e-05,0.1525378055113382
2d9466d1388acb0d7405b808fd2d103965c53fd097ee863352f6411eca9e8b26,16673595,2024-10-09 04:00:01,0.163,643134,4,2,Polygon,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.63e-10,0.00010483084200000001,0.2566481229891307
fe74fe21945e9c144d7b1e1a4d60c22ee4861ad54d21db7a770518d42af5902b,10507132,2024-10-09 04:00:02,0.130443764,943872,15,4,Linea,2024-10-09,2024-10-09 03:09:30.292,2448.211977436284,1.30443764e-10,0.00012312221641420798,0.30142928491376625
0cb41dba11cbfa0945d5a1f8a59bbd0eaf08c7ee941dd12f1fd3945ced99cbef,6411648,2024-10-09 04:06:19,0.125,1346583,1,9,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00016832287500000002,0.4110809211719855
3a092b1f00513000c6550b8c03fa19af3c6fe4cb56ffe803c6aa6d0847dff4f9,10507335,2024-10-09 04:06:55,0.17028912,494559,1,9,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.7028912e-10,8.421801689808e-05,0.20567863973176886
e231bb59a20b3e00547f9cd4da29074547d48731aa1369e2f66ed103e6d9c02a,10507346,2024-10-09 04:07:17,0.129586351,495018,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.29586351e-10,6.414757629931801e-05,0.15666227633097327
372f6b6239805c184c41b4281a2be8700ad7c503f4ac468c72878d78affa524c,10507400,2024-10-09 04:09:05,0.156989392,481104,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.56989392e-10,7.5528224448768e-05,0.1844562842743984
e4eb9f1c1383f6e276670fc71430ea23d71df76e01ce7ee4a2ddf9ac68097f6d,10507463,2024-10-09 04:11:11,0.129586351,495122,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.29586351e-10,6.4161053279822e-05,0.15669519003661309
a44ec5e5462d13ad2c6e18b0df251b6655727c8206f990ab7b411cdb1452dd3d,10507495,2024-10-09 04:12:15,0.120637346,488147,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.2063734600000002e-10,5.888875853786201e-05,0.14381910424485644
4fecc5c4132f1c09d4981df037454fb407b013467831f025ca1828ac3f23da8b,10507588,2024-10-09 04:15:23,0.112807055,493127,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.1280705500000001e-10,5.5628204610985005e-05,0.1358561252867586
42a9785a380fb88109f13160bab4bf77b9d96500b096b42a73bd35f50f15c60b,10507659,2024-10-09 04:17:47,0.130405451,481746,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.30405451e-10,6.2822304397446e-05,0.1534256752794234
8392107dcc8abd5d59796f3f276d10207c416a35e09137457ceedecba93232e2,10507675,2024-10-09 04:18:20,0.136137753,495847,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.36137753e-10,6.7503496411791e-05,0.16485816017156824
5711d9740d1e41776921d4c8d97cb6425018ac507cbf27af80717e0188aa1dd7,10507745,2024-10-09 04:20:40,0.200000007,481814,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,2.0000000700000002e-10,9.636280337269801e-05,0.23533883898527522
e900ea76400166e1b2ac12955f12df840052b54bb9cdc0c5b147dd2f344a12c9,10507776,2024-10-09 04:21:46,0.129167224,488849,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.29167224e-10,6.3143268285176e-05,0.15420953861725548
574f668a21e18bd08da9fa7618e824b35cf75467e492d600bd82ca47744b169c,10507966,2024-10-09 04:28:10,0.129586351,509936,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.29586351e-10,6.6080745483536e-05,0.1613834942226569
6e118ef9d813e257971899645aeea35ec0b26e4a23e6a55441999ac0227bbb61,10508022,2024-10-09 04:30:02,0.129567366,950955,15,4,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.29567366e-10,0.00012321273453453,0.300912186846701
c85a7c9548e929f36890ee786fd042df08e638657168fe08bd3709e6db0debd1,16674132,2024-10-09 04:30:04,0.158,643122,4,2,Polygon,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.5800000000000002e-10,0.00010161327600000001,0.24816163044614828
0c328446f61bc62d5ca46626f61f00947db40af4c385c98158cb5cdd43a3aebb,10508036,2024-10-09 04:30:31,0.128310237,495767,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.28310237e-10,6.3611981266779e-05,0.15535423724626016
a407a95f0657ca47847cc0e5f259ecf11d423387ba55a5862af9ae67e0bda51f,6411935,2024-10-09 04:33:31,0.125,1719860,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00021498250000000002,0.5250338323644744
ba23238a49e1aaa64b1f5edb33e7b191dbd96e43ca5cc0bf076370bbd987bf74,6411939,2024-10-09 04:33:44,0.125,2036937,15,4,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000254617125,0.6218301718715449
28606ba073917866067160ca9c3dbd515d2a3f8348474eca00644eacc7274ac9,6411955,2024-10-09 04:34:45,0.125,1517241,1,12,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00018965512500000001,0.463178896451169
bba10028ce0037054379324b5b46688d12f594a34e824fcd789e355143670cad,6412003,2024-10-09 04:37:26,0.125,1562457,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00019530712500000002,0.4769823047310244
e9edccfce73e881a0cd95a80d4d083054dfbfd48a4e927c6461b42b2b87bceeb,6412011,2024-10-09 04:38:08,0.125,1809542,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00022619275000000002,0.5524116911169954
50b35b88bd5ab9d8e974375e13cb42a831232c694fe574e673ff91cc16d3edb8,6412083,2024-10-09 04:41:57,0.125,1494327,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00018679087500000002,0.4561837775259079
d03414e6ff7f288444dd2a3971020e499a53acc4192cfc33729218a756b9c131,6412096,2024-10-09 04:44:08,0.125,1432743,1,8,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000179092875,0.43738359406194344
a5c45f3b27496c904f47eab875f3bdcbc067fb0698deeafaa9abca61b3d8f140,10508445,2024-10-09 04:44:24,0.129567366,493753,1,8,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.29567366e-10,6.3974275664598e-05,0.15623903864233235
1c349b85afb97d0daf3a9a9ae16f25d686ea5c71d6a0071e023e57a6a8d02a60,10508451,2024-10-09 04:44:36,0.128310236,494491,1,9,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.28310236e-10,6.3448256909876e-05,0.15495438690236618
eca702bd637e2b90fee1f6ede8e7bcfabb13862e8e4fdc37a117f7bb35d0a0d2,6412116,2024-10-09 04:46:20,0.125,1423453,1,9,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000177931625,0.43454757002355315
fcaaeb7298eccd1cd6806da810590c501c7139fd8040391118fa9ac3bc86583b,10508511,2024-10-09 04:46:36,0.173080804,487377,1,9,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.73080804e-10,8.435560301110801e-05,0.2060146548223145
80309af2e3d1339621ace681f4778f441d6e01e92c00c90f17d7934242546d19,10508548,2024-10-09 04:47:50,0.210106942,495261,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,2.10106942e-10,0.000104057774201862,0.2541316245579093
7fadf7366089036da0e1e42aaa761a4962ac0cb341268f6eb3a600fcd6294366,6412129,2024-10-09 04:48:14,0.125,1733146,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00021664325,0.5290897435995716
a50788f92851191f895881f8358178e59ef53ebd8c8448314feaf281305b66ff,6412145,2024-10-09 04:49:32,0.125,1361028,1,10,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.0001701285,0.41549064853846
9eb4a0ef0592b3c535483311534b22dc5731c8365eb64f60d59ee16b1f1b82c5,10508599,2024-10-09 04:49:32,0.192026335,488043,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.92026335e-10,9.3717108612405e-05,0.2288774792966343
04df8b452467a9f828d109c0fdac8d72373e9343f67f80711be32c45acda412c,6412147,2024-10-09 04:49:36,0.125,1570337,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000196292125,0.4793878880918979
a305aca2d466cf9acb924680b69281546a0b02d1199eec264457c82fb4d77612,6412151,2024-10-09 04:50:16,0.125,1650435,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000206304375,0.5038399713456102
603bc4bb9e393ecfea4e2d0f92857211c807217f50f6f5a304233ce39733ae83,6412156,2024-10-09 04:50:28,0.125,1650610,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00020632625,0.5038933948339546
0d5ae947c7649841e52f50c291a27ba55e99552a288c6a211e9c89d93fdbc8f4,6412163,2024-10-09 04:50:42,0.125,1573528,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000196691,0.4803620272422212
8ac6752c20a4f5eccda8546f60da1b05d4ac7ef7fa01243a13dc90aeebe03e9e,6412164,2024-10-09 04:50:44,0.125,1570552,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000196319,0.47945352266329233
1da4c4d09997a821f5f528ddcbad93e44f3124e316c5915ef0e17e2d82510253,6412166,2024-10-09 04:51:04,0.125,1550640,2,10,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00019383,0.4733748455209427
091a2e8e51efeb74ceff8a898f4e09989d48e62cb65ab59ccd43cd0bba4658bb,6412172,2024-10-09 04:51:34,0.125,1653401,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000206675125,0.5047454231537767
306b8205ffccb6dc7212e81fdde569f0e6ffbb3b185e70e7e919c3e384d8088a,6412176,2024-10-09 04:51:42,0.125,1570421,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000196302625,0.47941353136630316
b7ca27319f6e3f47de77e1395da0246b79dba1f549074e5b5fe0058988090be5,6412180,2024-10-09 04:51:50,0.125,1652854,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00020660675,0.5045784365930662
2cdf3fe325cc877189564ca3ac695dd09b8377dc471fbc4485f50cadafd16e2d,6412182,2024-10-09 04:51:54,0.125,1649567,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000206195875,0.5035749908434226
824ce270f4d1a6a83f90b3c80cb14d0bbb73051d02df431483d8b3314c50f80b,6412183,2024-10-09 04:52:09,0.125,1572790,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00019659875000000002,0.48013673275994656
9d139d5f1b1576b2c24b74e52cb71a47f7368145f2fac79be651bdfb20952959,6412184,2024-10-09 04:52:12,0.125,1492895,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00018661187500000002,0.4557466207527136
ce18c087abb633ad1909f35287a26dd58721e42d57079c5c2f010276fccfd131,6412187,2024-10-09 04:52:31,0.125,1570193,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00019627412500000001,0.47934392819291755
933d13322488c4407626ad478f617b7b71713821f01e430d86decce2d8a64f10,6412192,2024-10-09 04:52:42,0.125,1572604,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.0001965755,0.48007995122376346
262b0613dc7bc63e177e6e137e6758720d90c4679bf8f6071d6e043e55e160fb,6412196,2024-10-09 04:52:50,0.125,1653215,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00020665187500000002,0.5046886416175936
fee1fa2c8d140970a7fc4a92de8f750e1ddc30191c05418147113e09013a72be,6412198,2024-10-09 04:52:54,0.125,1493152,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00018664400000000002,0.45582507696131064
45107b0ee7101adfde6ac2c31fb31dbe5e7d0fc2b3740be0fdfbf791a38200e0,6412199,2024-10-09 04:52:58,0.125,1729595,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000216199375,0.5280057047017972
cac3ca171d4df6c532293ca12fed2280f47a867035bc417d4030491d2cfe5067,6412204,2024-10-09 04:53:41,0.125,1492031,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000186503875,0.455482861358831
9aa837ffa216c6d1294530cd85c05d857af0356044832115ca3ce55eea20a06b,6412206,2024-10-09 04:53:45,0.125,1571921,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000196490125,0.4798714469806827
35aa803d1a26f698466c617249bce8bb2790c9af567d74b28b8d51e1f29c9b30,6412213,2024-10-09 04:53:59,0.125,1470799,2,10,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000183849875,0.4490012184758274
12fed0fb3b0eae905086e3f329f4a0cf03bd19b72940e4cd03a7b853d2244a1d,10508752,2024-10-09 04:54:39,0.160095547,495249,1,10,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.6009554700000002e-10,7.928715955620301e-05,0.19363641802977832
e0a9f2979bdf3e7ad815532ef399e313c1e7211d6db8d271a448051e694d104a,6412224,2024-10-09 04:54:59,0.125,1493411,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000186676375,0.45590414372406013
ba032deb68bb00581e1953feffb503c15b5ab58d76d95a67f95bf2a0084fada0,6412228,2024-10-09 04:55:15,0.125,1570984,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000196373,0.4795854023602336
792092450bdff2807f3db0ce9a610454e7b72062b205ff816918b21eb67bb381,6412229,2024-10-09 04:55:17,0.125,1571987,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00019649837500000002,0.4798915952677154
bdfd4c8c63b0f6f523ab886607f03cd86a8d24e32366dd2a483e3474c3179b9d,6412244,2024-10-09 04:56:20,0.125,1664295,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.000208036875,0.5080711116224768
aed2ae78e423997bd2ea689459d0416c4b2720e74157233a7dcfc3e7d9715694,6412245,2024-10-09 04:56:22,0.125,1570028,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.0001962535,0.47929355747533575
87193786744148ef809610d35d2f5af1c8087cdee42a330b30e2a05e5a21b983,6412256,2024-10-09 04:57:04,0.125,1648199,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00020602487500000002,0.5031573718031086
50658dc009731cea966e87a4070cedc708d7720bb1378dacb358f14a98286358,6412261,2024-10-09 04:57:14,0.125,1730159,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00021626987500000003,0.528177880972804
90fd6119ebea7a72b3c3b5dc5ab31fb5bb9420dc7347e925ac126dbf12536c18,6412262,2024-10-09 04:57:16,0.125,1654444,2,1,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00020680550000000002,0.5050638271443085
1e96c7b9bd9e23ae21906d6407f298c094d70f3f50cc02d9f635378b6baa3637,10508839,2024-10-09 04:57:33,0.149889119,481826,1,11,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.49889119e-10,7.2220474651294e-05,0.176378042777204
80deb12240a03dec1fcf03e55af533f0a5ae43dfb451cbfc14bc2b24b84536d6,16674668,2024-10-09 05:00:01,0.113,629033,4,2,Polygon,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.1300000000000001e-10,7.1080729e-05,0.17359453701641125
3bd5021370949e9fae2cfd2d3d3bef168eabefea4de1dbb03a090248be1a7615,10508913,2024-10-09 05:00:02,0.148219284,955141,15,4,Linea,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.48219284e-10,0.000141570315139044,0.34574537511889863
d19b8589f6c12829747ffebdee4aad1488040572594a66c37f4dfae77536c000,6412295,2024-10-09 05:00:04,0.125,1983638,16,4,zkLink,2024-10-09,2024-10-09 04:05:53.542,2442.2166100239524,1.25e-10,0.00024795475000000003,0.6055592089843367
6c65783bb69a13cd4981944bd1b81757d5a6b66307a2dfe0914a2a5ee2bcebd7,6412313,2024-10-09 05:01:07,0.125,1279246,1,11,zkLink,2024-10-09,2024-10-09 05:00:39.059,2442.924241980069,1.25e-10,0.00015990575000000002,0.39063763310700444
acadf03398bc54139af15a35441e371e109e5361a703e628e16c742fe3098abe,10509026,2024-10-09 05:03:51,0.17028912,493103,1,11,Linea,2024-10-09,2024-10-09 05:00:39.059,2442.924241980069,1.7028912e-10,8.397007593936e-05,0.20513253411316984
9206712753c3539874d7fa6aa069f96d6cc1dbe81fe87fc7aaafb61e1a2fb2b3,6412365,2024-10-09 05:03:57,0.125,1653231,2,1,zkLink,2024-10-09,2024-10-09 05:00:39.059,2442.924241980069,1.25e-10,0.000206653875,0.504839760936619
a44954c35d81ac9484a631ee7c2c547ee30c9a887ce297aa2e0b0e7801cde5ea,6412380,2024-10-09 05:06:10,0.125,1653286,2,1,zkLink,2024-10-09,2024-10-09 05:00:39.059,2442.924241980069,1.25e-10,0.00020666075000000002,0.5048565560407826
54db9882d138667024c72126dee1286cc7121ef56a9bd5ae00794cfe6a0171c8,6412382,2024-10-09 05:06:52,0.125,1369487,1,11,zkLink,2024-10-09,2024-10-09 05:00:39.059,2442.924241980069,1.25e-10,0.00017118587500000002,0.4181941239220699
fea51fc4c0a4973be5fe7685bc44605deccc6589c55d96d93d32157627a1d725,6412402,2024-10-09 05:09:14,0.125,1494268,2,1,zkLink,2024-10-09,2024-10-09 05:00:39.059,2442.924241980069,1.25e-10,0.0001867835,0.4562979401518842
