Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth
07fb461221c738b644b6a8f82164c11bb7abbad5e411d066a9333ccdcc7e00d6,10193110,1727811003,0.200000007,824914,11,4
42dadd2b9bb9b7b96f4c51ffd5993fe7f459057cfedc43318bcd1430b6c367d3,10769038,1728981547,0.161966811,538419,1,1
ab0fae5ba58e87ff70e51101639150aaebb4481c2d7460a8f2f216fd98c4ddd9,10821968,1729089766,0.240000007,552440,1,1
a453b513a69ce6adbca8339f1192598477e404665f30e56081813386c5337a8d,9817273,1727052802,0.152,484505,1,15
1642fdd731da773a8d99aa3c67a837e66e53567df88bf2a4c1e02b7664dfa2e5,10067409,1727557203,0.075000007,980550,15,14
7e3bb75850cfb636fa05c17dd7af6bf09add9deb8317d65512cd3b453cf8a46e,10514284,1728460788,0.085309377,496368,1,12
a4dae2d22ecce580ebf7af5662a403bc82e2ca7d1c3dac9d35930224eb7fa7cd,10695546,1728830367,0.160303299,545394,1,1
a70f1eed8b1ebf0990ed5a96c818162ca51f408017d396019b647ffdb2610399,10928123,1729307181,0.232860998,549604,1,1
4f70db0de9f89324e8f7118d03c5a11bffa181c94b2430afce45822bb47f52d8,10223099,1727872203,0.100745836,827822,11,4
2c20b4c7b6b5c59782abc42ec245f4ddc61be1b7289166c0e707078f11ae2814,10856531,1729160138,0.166198031,545418,1,1
14f7962d198d54a9275ad87fd28190dc405565875c930e5df1c73417a8e9c778,9966580,1727353891,0.091878563,489423,1,12
38748c686b9decaa2bf212b98f2fb0ffe6970ba6d41c0c3c3282bb631e0522dc,10759860,1728963177,0.211670405,545314,1,1
5b4738318bdcdb33c8a5b4236e7a52a6dbb254dc632760467a260bdc2caa201f,9821406,1727061071,0.05978,505457,1,15
2dd1e14a2e0dbc74c3dcc551b6fbb8fcfee8a731bb44cff3bfc785317b7d1399,10027163,1727476202,0.097157419,1004677,15,15
15ebddcc6ab974772174ac20b5c268f3615b745f5544d4d47649f143917efb96,10525967,1728484203,0.240000007,955057,15,4
1a4736365f7ed6be72b65d49b66acb00508a0811b77637726449083ff4f931bf,10759938,1728963333,0.211670405,545418,1,1
268abcd0c343dd0218da64eeec0e6f5a840d51a2f32df89547dfa0cfb26f4ee7,10501241,1728434539,0.240000007,493696,1,8
b196236421b2247f6b5c0a25c916959cecdd1f6777ace09ae4f22859c3c2f152,10567294,1728567668,0.185786267,552312,1,1
34675c34378f15a4397dfb219a12df2413007ea7e55151c4c0a200f2a9cdfa5d,10481924,1728394665,0.166689119,493800,1,8
0fc23d51c79f163e2a6bae8f638702afdae163ebfef3b5621f3df93e62640179,10515855,1728463932,0.103000067,480562,1,9
42a9785a380fb88109f13160bab4bf77b9d96500b096b42a73bd35f50f15c60b,10507659,1728447467,0.130405451,481746,1,11
f6d1650caa11cf40dbe8201872bc632ade4bb0456fcc0c307d2e308a69abbda2,10629040,1728694589,0.156,552485,1,1
2f8d6172d49f1b560f12880f8a4f1e73dd2bd1ff95f0e0e032ef7ffd93f0045f,9856794,1727132405,0.105585232,997995,15,15
aa3f7122e45a335f075b2b4eddafe7a85e20177399be1c2a023e203398d8f622,10825283,1729096451,0.240000007,545314,1,1
256cd9ac047cf19d038ac892929f07ce2c20f52a640d27aef110649e2e39ac2e,10766494,1728976459,0.170749761,538475,1,1
42ac59a05952498a510ee4e1e266b31a541fb1131efed1520b08400f446aa437,9821400,1727061059,0.05917,491608,1,15
7c9013861dbb216878fd10727d9e5c9b9f007427629954d9ce1682c59353e4bc,10607487,1728650075,0.17028912,545394,1,1
bd46bd9dcc7a6321eb51bed81ca130e76d51528917250de823195898edab8130,10509416,1728451015,0.142788851,487416,1,9
68f4369874d249f8d5352b317c295dd705e4858411882aaedad36badea92cd2d,10707561,1728855210,0.233,538371,1,1
d12db96d8bfe200885fce28cf8573a6d5eaf2a73bbca284c2de68c3eecf3548c,10707254,1728854549,0.228,552392,1,1
492a266c2ce6f9360536439c02ac9b74282e5567988235d0a9b6188774924d25,10778431,1729000484,0.240000007,552336,1,1
86185bcd2cfb9798dc71cc965a1b3fbb105912b607755142ccacc4e44d2c0071,10797690,1729040970,0.240000007,545314,1,1
4ced5f7546d5d958f6a3eaced871b6f474f833bd855127b3e6e974bc409a6461,10913344,1729276460,0.240000007,549684,1,1
cd243d051b967b6ff2e11d7b5e4b97b430447987c42f9946989f5d79a7195d4b,10281320,1727989203,0.200000007,836092,11,4
6327c5ff8c41ede34ebd90ab00afbafd2d29a8f99575a2f79c77e6e37de06291,9944070,1727308805,0.113,1011599,15,15
f116ec633190d9879d9e34a4fb0e4b84d7b859de3566f1d888691ed30d78fdb1,10196662,1727818203,0.240000008,824866,11,4
47a6dbb36c119e4f2a53ec7f157fae6061bb10d6ae8eba7f2706e81ccb81d4fe,10578945,1728591240,0.25300001,545406,1,1
15b5ced14239b5ae56af9a57f8c171082a8c2b61f7a4838d51a8f112fd1d2d17,10564266,1728561604,0.160467877,948083,15,4
0c46319a7663276343923d9e89ffbf137f13380d75f6c326a167224edc09d0ea,10717785,1728877171,0.128307797,552428,1,1
